id,order_id,response_questionnaire_id,page_id,questionnaire_question_id,response,exif_longitude,exif_latitude,exif_timestamp,exif_model,exif_direction,device_latitude,device_longitude,device_ip,device_agent,active,created,modified
2982,44147,78,43,78,Average (more than 5 years old),,,,NULL,NULL,42.0957061,-80.1704283,70.198.197.167,"Mozilla/5.0 (Linux; Android 7.1.1; XT1710-02 Build/NDSS26.118-23-4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36",1,9/14/2017 19:00,9/14/2017 19:00
2983,44147,78,43,79,,,,,NULL,NULL,42.0957061,-80.1704283,70.198.197.167,"Mozilla/5.0 (Linux; Android 7.1.1; XT1710-02 Build/NDSS26.118-23-4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36",1,9/14/2017 19:00,9/14/2017 19:00
2984,44147,78,43,80,,,,,NULL,NULL,42.0957061,-80.1704283,70.198.197.167,"Mozilla/5.0 (Linux; Android 7.1.1; XT1710-02 Build/NDSS26.118-23-4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36",1,9/14/2017 19:00,9/14/2017 19:00
2985,44147,78,44,81,"Good (paint < 5 years, no visible damage)",,,,NULL,NULL,42.0957061,-80.1704283,70.198.197.167,"Mozilla/5.0 (Linux; Android 7.1.1; XT1710-02 Build/NDSS26.118-23-4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36",1,9/14/2017 19:00,9/14/2017 19:01
2986,44147,78,44,82,,,,,NULL,NULL,42.0957061,-80.1704283,70.198.197.167,"Mozilla/5.0 (Linux; Android 7.1.1; XT1710-02 Build/NDSS26.118-23-4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36",1,9/14/2017 19:00,9/14/2017 19:01
2987,44147,78,44,83,,,,,NULL,NULL,42.0957061,-80.1704283,70.198.197.167,"Mozilla/5.0 (Linux; Android 7.1.1; XT1710-02 Build/NDSS26.118-23-4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36",1,9/14/2017 19:00,9/14/2017 19:01
2988,44147,78,45,84,"Fair (> 5 years, no broken or cracked glass)",,,,NULL,NULL,42.0957061,-80.1704283,70.198.197.167,"Mozilla/5.0 (Linux; Android 7.1.1; XT1710-02 Build/NDSS26.118-23-4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36",1,9/14/2017 19:01,9/14/2017 19:01
2989,44147,78,45,85,,,,,NULL,NULL,42.0957061,-80.1704283,70.198.197.167,"Mozilla/5.0 (Linux; Android 7.1.1; XT1710-02 Build/NDSS26.118-23-4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36",1,9/14/2017 19:01,9/14/2017 19:01
2990,44147,78,45,86,,,,,NULL,NULL,42.0957061,-80.1704283,70.198.197.167,"Mozilla/5.0 (Linux; Android 7.1.1; XT1710-02 Build/NDSS26.118-23-4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36",1,9/14/2017 19:01,9/14/2017 19:01
2991,44147,78,46,87,Fair (> 3 inch deflection),,,,NULL,NULL,42.0957061,-80.1704283,70.198.197.167,"Mozilla/5.0 (Linux; Android 7.1.1; XT1710-02 Build/NDSS26.118-23-4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36",1,9/14/2017 19:01,9/14/2017 19:01
2992,44147,78,46,88,,,,,NULL,NULL,42.0957061,-80.1704283,70.198.197.167,"Mozilla/5.0 (Linux; Android 7.1.1; XT1710-02 Build/NDSS26.118-23-4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36",1,9/14/2017 19:01,9/14/2017 19:01
2993,44147,78,46,89,,,,,NULL,NULL,42.0957061,-80.1704283,70.198.197.167,"Mozilla/5.0 (Linux; Android 7.1.1; XT1710-02 Build/NDSS26.118-23-4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36",1,9/14/2017 19:01,9/14/2017 19:01
2994,44147,78,47,90,"Good (healthy lawn, tidy appearance)",,,,NULL,NULL,42.0957061,-80.1704283,70.198.197.167,"Mozilla/5.0 (Linux; Android 7.1.1; XT1710-02 Build/NDSS26.118-23-4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36",1,9/14/2017 19:01,9/14/2017 19:01
2995,44147,78,47,91,,,,,NULL,NULL,42.0957061,-80.1704283,70.198.197.167,"Mozilla/5.0 (Linux; Android 7.1.1; XT1710-02 Build/NDSS26.118-23-4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36",1,9/14/2017 19:01,9/14/2017 19:01
2996,44147,78,47,92,,,,,NULL,NULL,42.0957061,-80.1704283,70.198.197.167,"Mozilla/5.0 (Linux; Android 7.1.1; XT1710-02 Build/NDSS26.118-23-4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36",1,9/14/2017 19:01,9/14/2017 19:01
2997,44147,78,48,93,,,,,NULL,NULL,42.0957061,-80.1704283,70.198.197.167,"Mozilla/5.0 (Linux; Android 7.1.1; XT1710-02 Build/NDSS26.118-23-4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36",1,9/14/2017 19:01,9/14/2017 19:01
2998,44147,78,48,94,,,,,NULL,NULL,42.0957061,-80.1704283,70.198.197.167,"Mozilla/5.0 (Linux; Android 7.1.1; XT1710-02 Build/NDSS26.118-23-4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36",1,9/14/2017 19:01,9/14/2017 19:01
2999,44147,78,49,95,Good (no visible damage),,,,NULL,NULL,42.0957061,-80.1704283,70.198.197.167,"Mozilla/5.0 (Linux; Android 7.1.1; XT1710-02 Build/NDSS26.118-23-4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36",1,9/14/2017 19:01,9/14/2017 19:01
3000,44147,78,49,96,,,,,NULL,NULL,42.0957061,-80.1704283,70.198.197.167,"Mozilla/5.0 (Linux; Android 7.1.1; XT1710-02 Build/NDSS26.118-23-4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36",1,9/14/2017 19:01,9/14/2017 19:01
3001,44147,78,50,97,2,,,,NULL,NULL,42.0957061,-80.1704283,70.198.197.167,"Mozilla/5.0 (Linux; Android 7.1.1; XT1710-02 Build/NDSS26.118-23-4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36",1,9/14/2017 19:01,9/14/2017 19:02
3002,44147,78,50,98,1.5,,,,NULL,NULL,42.0957061,-80.1704283,70.198.197.167,"Mozilla/5.0 (Linux; Android 7.1.1; XT1710-02 Build/NDSS26.118-23-4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36",1,9/14/2017 19:01,9/14/2017 19:02
3003,44147,78,50,99,6.5,,,,NULL,NULL,42.0957061,-80.1704283,70.198.197.167,"Mozilla/5.0 (Linux; Android 7.1.1; XT1710-02 Build/NDSS26.118-23-4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36",1,9/14/2017 19:01,9/14/2017 19:02
3004,44147,78,50,100,2,,,,NULL,NULL,42.0957061,-80.1704283,70.198.197.167,"Mozilla/5.0 (Linux; Android 7.1.1; XT1710-02 Build/NDSS26.118-23-4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36",1,9/14/2017 19:01,9/14/2017 19:02
3005,44147,78,50,101,Yes,,,,NULL,NULL,42.0957061,-80.1704283,70.198.197.167,"Mozilla/5.0 (Linux; Android 7.1.1; XT1710-02 Build/NDSS26.118-23-4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36",1,9/14/2017 19:01,9/14/2017 19:02
3006,44147,78,50,102,No,,,,NULL,NULL,42.0957061,-80.1704283,70.198.197.167,"Mozilla/5.0 (Linux; Android 7.1.1; XT1710-02 Build/NDSS26.118-23-4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36",1,9/14/2017 19:01,9/14/2017 19:02
3007,44147,78,50,103,,,,,NULL,NULL,42.0957061,-80.1704283,70.198.197.167,"Mozilla/5.0 (Linux; Android 7.1.1; XT1710-02 Build/NDSS26.118-23-4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36",1,9/14/2017 19:01,9/14/2017 19:02
3008,44147,78,51,104,,,,,NULL,NULL,42.0957061,-80.1704283,70.198.197.167,"Mozilla/5.0 (Linux; Android 7.1.1; XT1710-02 Build/NDSS26.118-23-4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36",1,9/14/2017 19:02,9/14/2017 19:03
3009,44147,78,51,105,uploads/20170914190328_1505433786951706123569.jpg,-80.17023828,42.09564969,2017:09:14 08:09:03,XT1710-02,NULL,42.0957061,-80.1704283,70.198.197.167,"Mozilla/5.0 (Linux; Android 7.1.1; XT1710-02 Build/NDSS26.118-23-4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36",1,9/14/2017 19:02,9/14/2017 19:03
3010,44147,78,52,106,,,,,NULL,NULL,42.0957061,-80.1704283,70.198.197.167,"Mozilla/5.0 (Linux; Android 7.1.1; XT1710-02 Build/NDSS26.118-23-4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36",1,9/14/2017 19:03,9/14/2017 19:03
3011,44147,78,52,107,,,,,NULL,NULL,42.0957061,-80.1704283,70.198.197.167,"Mozilla/5.0 (Linux; Android 7.1.1; XT1710-02 Build/NDSS26.118-23-4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36",1,9/14/2017 19:03,9/14/2017 19:03
3012,44147,78,53,108,,,,,NULL,NULL,42.0957061,-80.1704283,70.198.197.167,"Mozilla/5.0 (Linux; Android 7.1.1; XT1710-02 Build/NDSS26.118-23-4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36",1,9/14/2017 19:04,9/14/2017 19:05
3013,44147,78,53,109,uploads/20170914190452_15054338736781304004625.jpg,-80.1702975,42.09573308,2017:09:14 08:09:04,XT1710-02,NULL,42.0957061,-80.1704283,70.198.197.167,"Mozilla/5.0 (Linux; Android 7.1.1; XT1710-02 Build/NDSS26.118-23-4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36",1,9/14/2017 19:04,9/14/2017 19:05
3014,44147,78,54,110,,,,,NULL,NULL,42.0957061,-80.1704283,70.198.197.167,"Mozilla/5.0 (Linux; Android 7.1.1; XT1710-02 Build/NDSS26.118-23-4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36",1,9/14/2017 19:05,9/14/2017 19:06
3015,44147,78,54,111,uploads/20170914190556_1505433938038854853512.jpg,-80.1702975,42.09573308,2017:09:14 08:09:05,XT1710-02,NULL,42.0957061,-80.1704283,70.198.197.167,"Mozilla/5.0 (Linux; Android 7.1.1; XT1710-02 Build/NDSS26.118-23-4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36",1,9/14/2017 19:05,9/14/2017 19:06
3016,44147,78,55,112,,,,,NULL,NULL,42.0957061,-80.1704283,70.198.197.167,"Mozilla/5.0 (Linux; Android 7.1.1; XT1710-02 Build/NDSS26.118-23-4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36",1,9/14/2017 19:06,9/14/2017 19:06
3017,44147,78,55,113,,,,,NULL,NULL,42.0957061,-80.1704283,70.198.197.167,"Mozilla/5.0 (Linux; Android 7.1.1; XT1710-02 Build/NDSS26.118-23-4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36",1,9/14/2017 19:06,9/14/2017 19:06
3018,44147,78,56,114,"Fair (kitchen or baths > 7 yrs old, flaking paint)",,,,NULL,NULL,42.0957061,-80.1704283,70.198.197.167,"Mozilla/5.0 (Linux; Android 7.1.1; XT1710-02 Build/NDSS26.118-23-4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36",1,9/14/2017 19:06,9/14/2017 19:06
3019,44147,78,56,115,,,,,NULL,NULL,42.0957061,-80.1704283,70.198.197.167,"Mozilla/5.0 (Linux; Android 7.1.1; XT1710-02 Build/NDSS26.118-23-4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36",1,9/14/2017 19:06,9/14/2017 19:06
3020,44147,78,57,116,Suburban (outer city limits),,,,NULL,NULL,42.0957061,-80.1704283,70.198.197.167,"Mozilla/5.0 (Linux; Android 7.1.1; XT1710-02 Build/NDSS26.118-23-4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36",1,9/14/2017 19:06,9/14/2017 19:06
3021,44147,78,58,117,Good (all properties well maintained),,,,NULL,NULL,42.0957061,-80.1704283,70.198.197.167,"Mozilla/5.0 (Linux; Android 7.1.1; XT1710-02 Build/NDSS26.118-23-4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36",1,9/14/2017 19:06,9/14/2017 19:07
3022,44147,78,58,118,,,,,NULL,NULL,42.0957061,-80.1704283,70.198.197.167,"Mozilla/5.0 (Linux; Android 7.1.1; XT1710-02 Build/NDSS26.118-23-4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36",1,9/14/2017 19:06,9/14/2017 19:07
3023,44147,78,68,138,2,,,,NULL,NULL,42.0957061,-80.1704283,70.198.197.167,"Mozilla/5.0 (Linux; Android 7.1.1; XT1710-02 Build/NDSS26.118-23-4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36",1,9/14/2017 19:07,9/14/2017 19:07
3024,44147,78,68,139,,,,,NULL,NULL,42.0957061,-80.1704283,70.198.197.167,"Mozilla/5.0 (Linux; Android 7.1.1; XT1710-02 Build/NDSS26.118-23-4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36",1,9/14/2017 19:07,9/14/2017 19:07
3025,44151,79,34,63,uploads/20170914211359_image.jpg,0,0,1969:12:31 06:12:00,undefined,NULL,42.1071687,-80.11817374,24.165.137.85,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) CriOS/61.0.3163.73 Mobile/14G60 Safari/602.1",1,9/14/2017 21:12,9/14/2017 21:14
3026,44151,79,35,64,uploads/20170914211505_image.jpg,0,0,1969:12:31 06:12:00,undefined,NULL,42.1071687,-80.11817374,24.165.137.85,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) CriOS/61.0.3163.73 Mobile/14G60 Safari/602.1",1,9/14/2017 21:14,9/14/2017 21:15
3027,44151,79,36,65,uploads/20170914211605_image.jpg,0,0,1969:12:31 06:12:00,undefined,NULL,42.1071687,-80.11817374,24.165.137.85,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) CriOS/61.0.3163.73 Mobile/14G60 Safari/602.1",1,9/14/2017 21:15,9/14/2017 21:16
3028,44151,79,37,66,uploads/20170914211700_image.jpg,0,0,1969:12:31 06:12:00,undefined,NULL,42.1071687,-80.11817374,24.165.137.85,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) CriOS/61.0.3163.73 Mobile/14G60 Safari/602.1",1,9/14/2017 21:16,9/14/2017 21:17
3029,44151,79,38,67,Single Family,,,,NULL,NULL,42.1071687,-80.11817374,24.165.137.85,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) CriOS/61.0.3163.73 Mobile/14G60 Safari/602.1",1,9/14/2017 21:17,9/14/2017 21:18
3030,44151,79,40,71,No,,,,NULL,NULL,42.1071687,-80.11817374,24.165.137.85,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) CriOS/61.0.3163.73 Mobile/14G60 Safari/602.1",1,9/14/2017 21:18,9/14/2017 21:19
3031,44151,79,40,72,I live in an apartment. ,,,,NULL,NULL,42.1071687,-80.11817374,24.165.137.85,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) CriOS/61.0.3163.73 Mobile/14G60 Safari/602.1",1,9/14/2017 21:18,9/14/2017 21:19
3032,44151,79,40,73,,,,,NULL,NULL,42.1071687,-80.11817374,24.165.137.85,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) CriOS/61.0.3163.73 Mobile/14G60 Safari/602.1",1,9/14/2017 21:18,9/14/2017 21:19
3033,44151,79,41,74,I do not know,,,,NULL,NULL,42.1071687,-80.11817374,24.165.137.85,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) CriOS/61.0.3163.73 Mobile/14G60 Safari/602.1",1,9/14/2017 21:19,9/14/2017 21:19
3034,44151,79,42,75,There are no garage stalls. ,,,,NULL,NULL,42.1071687,-80.11817374,24.165.137.85,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) CriOS/61.0.3163.73 Mobile/14G60 Safari/602.1",1,9/14/2017 21:19,9/14/2017 21:20
3035,44151,79,42,76,,,,,NULL,NULL,42.1071687,-80.11817374,24.165.137.85,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) CriOS/61.0.3163.73 Mobile/14G60 Safari/602.1",1,9/14/2017 21:19,9/14/2017 21:20
3036,44151,79,42,77,,,,,NULL,NULL,42.1071687,-80.11817374,24.165.137.85,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) CriOS/61.0.3163.73 Mobile/14G60 Safari/602.1",1,9/14/2017 21:19,9/14/2017 21:20
3037,44151,79,43,78,Average (more than 5 years old),,,,NULL,NULL,42.1071687,-80.11817374,24.165.137.85,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) CriOS/61.0.3163.73 Mobile/14G60 Safari/602.1",1,9/14/2017 21:20,9/14/2017 21:21
3038,44151,79,43,79,,,,,NULL,NULL,42.1071687,-80.11817374,24.165.137.85,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) CriOS/61.0.3163.73 Mobile/14G60 Safari/602.1",1,9/14/2017 21:20,9/14/2017 21:21
3039,44151,79,43,80,,,,,NULL,NULL,42.1071687,-80.11817374,24.165.137.85,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) CriOS/61.0.3163.73 Mobile/14G60 Safari/602.1",1,9/14/2017 21:20,9/14/2017 21:21
3040,44151,79,44,81,"Good (paint < 5 years, no visible damage)",,,,NULL,NULL,42.1071687,-80.11817374,24.165.137.85,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) CriOS/61.0.3163.73 Mobile/14G60 Safari/602.1",1,9/14/2017 21:21,9/14/2017 21:21
3041,44151,79,44,82,,,,,NULL,NULL,42.1071687,-80.11817374,24.165.137.85,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) CriOS/61.0.3163.73 Mobile/14G60 Safari/602.1",1,9/14/2017 21:21,9/14/2017 21:21
3042,44151,79,44,83,,,,,NULL,NULL,42.1071687,-80.11817374,24.165.137.85,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) CriOS/61.0.3163.73 Mobile/14G60 Safari/602.1",1,9/14/2017 21:21,9/14/2017 21:21
3043,44151,79,45,84,"Fair (> 5 years, no broken or cracked glass)",,,,NULL,NULL,42.1071687,-80.11817374,24.165.137.85,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) CriOS/61.0.3163.73 Mobile/14G60 Safari/602.1",1,9/14/2017 21:21,9/14/2017 21:22
3044,44151,79,45,85,,,,,NULL,NULL,42.1071687,-80.11817374,24.165.137.85,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) CriOS/61.0.3163.73 Mobile/14G60 Safari/602.1",1,9/14/2017 21:21,9/14/2017 21:22
3045,44151,79,45,86,,,,,NULL,NULL,42.1071687,-80.11817374,24.165.137.85,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) CriOS/61.0.3163.73 Mobile/14G60 Safari/602.1",1,9/14/2017 21:21,9/14/2017 21:22
3046,44151,79,46,87,"Good (no visible damage, < 3 inch deflection)",,,,NULL,NULL,42.1071687,-80.11817374,24.165.137.85,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) CriOS/61.0.3163.73 Mobile/14G60 Safari/602.1",1,9/14/2017 21:22,9/14/2017 21:22
3047,44151,79,46,88,,,,,NULL,NULL,42.1071687,-80.11817374,24.165.137.85,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) CriOS/61.0.3163.73 Mobile/14G60 Safari/602.1",1,9/14/2017 21:22,9/14/2017 21:22
3048,44151,79,46,89,,,,,NULL,NULL,42.1071687,-80.11817374,24.165.137.85,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) CriOS/61.0.3163.73 Mobile/14G60 Safari/602.1",1,9/14/2017 21:22,9/14/2017 21:22
3049,44151,79,47,90,Excellent (well maintained plants and lawn),,,,NULL,NULL,42.1071687,-80.11817374,24.165.137.85,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) CriOS/61.0.3163.73 Mobile/14G60 Safari/602.1",1,9/14/2017 21:22,9/14/2017 21:22
3050,44151,79,47,91,,,,,NULL,NULL,42.1071687,-80.11817374,24.165.137.85,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) CriOS/61.0.3163.73 Mobile/14G60 Safari/602.1",1,9/14/2017 21:22,9/14/2017 21:22
3051,44151,79,47,92,,,,,NULL,NULL,42.1071687,-80.11817374,24.165.137.85,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) CriOS/61.0.3163.73 Mobile/14G60 Safari/602.1",1,9/14/2017 21:22,9/14/2017 21:22
3052,44151,79,48,93,,,,,NULL,NULL,42.1071687,-80.11817374,24.165.137.85,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) CriOS/61.0.3163.73 Mobile/14G60 Safari/602.1",1,9/14/2017 21:22,9/14/2017 21:23
3053,44151,79,48,94,,,,,NULL,NULL,42.1071687,-80.11817374,24.165.137.85,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) CriOS/61.0.3163.73 Mobile/14G60 Safari/602.1",1,9/14/2017 21:22,9/14/2017 21:23
3054,44151,79,49,95,Good (no visible damage),,,,NULL,NULL,42.1071687,-80.11817374,24.165.137.85,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) CriOS/61.0.3163.73 Mobile/14G60 Safari/602.1",1,9/14/2017 21:23,9/14/2017 21:23
3055,44151,79,49,96,,,,,NULL,NULL,42.1071687,-80.11817374,24.165.137.85,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) CriOS/61.0.3163.73 Mobile/14G60 Safari/602.1",1,9/14/2017 21:23,9/14/2017 21:23
3056,44151,79,50,97,2,,,,NULL,NULL,42.1071687,-80.11817374,24.165.137.85,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) CriOS/61.0.3163.73 Mobile/14G60 Safari/602.1",1,9/14/2017 21:23,9/14/2017 21:26
3057,44151,79,50,98,2,,,,NULL,NULL,42.1071687,-80.11817374,24.165.137.85,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) CriOS/61.0.3163.73 Mobile/14G60 Safari/602.1",1,9/14/2017 21:23,9/14/2017 21:26
3058,44151,79,50,99,5,,,,NULL,NULL,42.1071687,-80.11817374,24.165.137.85,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) CriOS/61.0.3163.73 Mobile/14G60 Safari/602.1",1,9/14/2017 21:23,9/14/2017 21:26
3059,44151,79,50,100,2,,,,NULL,NULL,42.1071687,-80.11817374,24.165.137.85,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) CriOS/61.0.3163.73 Mobile/14G60 Safari/602.1",1,9/14/2017 21:23,9/14/2017 21:26
3060,44151,79,50,101,Yes,,,,NULL,NULL,42.1071687,-80.11817374,24.165.137.85,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) CriOS/61.0.3163.73 Mobile/14G60 Safari/602.1",1,9/14/2017 21:23,9/14/2017 21:26
3061,44151,79,50,102,No,,,,NULL,NULL,42.1071687,-80.11817374,24.165.137.85,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) CriOS/61.0.3163.73 Mobile/14G60 Safari/602.1",1,9/14/2017 21:23,9/14/2017 21:26
